osmid,y,x,street_count,highway,geometry
4533197744,36.5442945,139.9212855,4,,POINT (139.9212855 36.5442945)
4533197745,36.5449469,139.9217915,4,,POINT (139.9217915 36.5449469)
4533197961,36.5451432,139.9213725,3,,POINT (139.9213725 36.5451432)
4533197962,36.54447,139.9208791,3,,POINT (139.9208791 36.54447)
4539073372,36.5397321,139.915528,3,,POINT (139.915528 36.5397321)
4539073375,36.5399541,139.9150279,3,,POINT (139.9150279 36.5399541)
4539073379,36.5395626,139.9144869,3,,POINT (139.9144869 36.5395626)
4539073380,36.5393008,139.9141072,3,,POINT (139.9141072 36.5393008)
4539084833,36.5452468,139.9108325,1,,POINT (139.9108325 36.5452468)
4568018533,36.5540821,139.9262006,1,,POINT (139.9262006 36.5540821)
4568018534,36.5538961,139.9271129,3,,POINT (139.9271129 36.5538961)
4568018535,36.5547964,139.9267557,3,,POINT (139.9267557 36.5547964)
4568018537,36.5539936,139.9266345,3,,POINT (139.9266345 36.5539936)
4569997158,36.5671939,139.8947463,3,,POINT (139.8947463 36.5671939)
4569997159,36.5654955,139.896169,3,,POINT (139.896169 36.5654955)
4569997162,36.5654525,139.8965388,3,,POINT (139.8965388 36.5654525)
4580654724,36.5434334,139.920088,3,,POINT (139.920088 36.5434334)
4580654725,36.5440319,139.9186967,3,,POINT (139.9186967 36.5440319)
4580654726,36.5437382,139.9185013,3,,POINT (139.9185013 36.5437382)
4580654727,36.543136,139.9198953,3,,POINT (139.9198953 36.543136)
4580663637,36.5420361,139.9109982,3,,POINT (139.9109982 36.5420361)
4580664936,36.5451642,139.9179587,3,,POINT (139.9179587 36.5451642)
4580668899,36.5382096,139.9117173,4,traffic_signals,POINT (139.9117173 36.5382096)
4580668902,36.5393658,139.9133894,4,,POINT (139.9133894 36.5393658)
4580668903,36.5382801,139.9114879,4,traffic_signals,POINT (139.9114879 36.5382801)
4580668906,36.5394274,139.9133299,4,,POINT (139.9133299 36.5394274)
4580668910,36.5408022,139.9151549,4,traffic_signals,POINT (139.9151549 36.5408022)
4580668919,36.5449238,139.9185643,4,traffic_signals,POINT (139.9185643 36.5449238)
4580668920,36.5460791,139.9192501,4,,POINT (139.9192501 36.5460791)
4581866841,36.552393,139.9164582,1,,POINT (139.9164582 36.552393)
4581866842,36.552406,139.9160948,3,,POINT (139.9160948 36.552406)
4581866844,36.5525763,139.915694,3,,POINT (139.915694 36.5525763)
4581894690,36.5392173,139.9097943,1,,POINT (139.9097943 36.5392173)
4581894691,36.5394738,139.9101256,1,,POINT (139.9101256 36.5394738)
4581894692,36.5395049,139.9090874,3,,POINT (139.9090874 36.5395049)
4581894693,36.5396409,139.9094629,3,,POINT (139.9094629 36.5396409)
4581894695,36.539744,139.909717,3,,POINT (139.909717 36.539744)
4581894697,36.5398541,139.9102583,1,,POINT (139.9102583 36.5398541)
4581894698,36.540003,139.9099104,3,,POINT (139.9099104 36.540003)
4581894704,36.540904,139.9097675,3,,POINT (139.9097675 36.540904)
4581894705,36.5409046,139.9093665,3,,POINT (139.9093665 36.5409046)
4581894706,36.5413421,139.9072435,1,,POINT (139.9072435 36.5413421)
4581894709,36.5416034,139.9073032,3,,POINT (139.9073032 36.5416034)
4581894710,36.5416298,139.9096616,3,,POINT (139.9096616 36.5416298)
4581894711,36.5416693,139.909364,3,,POINT (139.909364 36.5416693)
4581894712,36.541754,139.9087258,3,,POINT (139.9087258 36.541754)
4581894714,36.5418529,139.9073602,1,,POINT (139.9073602 36.5418529)
4581894716,36.5419789,139.9097131,3,,POINT (139.9097131 36.5419789)
4581894717,36.5420039,139.9092351,3,,POINT (139.9092351 36.5420039)
4581894718,36.5423363,139.9092206,3,,POINT (139.9092206 36.5423363)
4581894719,36.5427073,139.9092042,3,,POINT (139.9092042 36.5427073)
4581894720,36.5430142,139.9125666,3,,POINT (139.9125666 36.5430142)
4581894721,36.5430691,139.9091856,4,,POINT (139.9091856 36.5430691)
4581894722,36.5432611,139.9119481,1,,POINT (139.9119481 36.5432611)
4581894725,36.5434259,139.9091748,3,,POINT (139.9091748 36.5434259)
4581894726,36.5434432,139.909671,3,,POINT (139.909671 36.5434432)
4581894727,36.5434529,139.9101391,3,,POINT (139.9101391 36.5434529)
4581894743,36.5447343,139.9091022,3,,POINT (139.9091022 36.5447343)
4581894744,36.5447496,139.9096066,3,,POINT (139.9096066 36.5447496)
4581894745,36.5447664,139.9101006,3,,POINT (139.9101006 36.5447664)
4581894751,36.5490707,139.9231329,3,,POINT (139.9231329 36.5490707)
4581894754,36.549774,139.9237089,1,,POINT (139.9237089 36.549774)
4581894756,36.5498936,139.9228196,3,,POINT (139.9228196 36.5498936)
4581894757,36.5500115,139.9219252,3,,POINT (139.9219252 36.5500115)
4581894758,36.5503669,139.9088022,3,,POINT (139.9088022 36.5503669)
4581894761,36.55075,139.9080189,3,,POINT (139.9080189 36.55075)
4581894762,36.5508503,139.9086135,1,,POINT (139.9086135 36.5508503)
4581894763,36.5511006,139.9184962,3,,POINT (139.9184962 36.5511006)
4581894764,36.5511019,139.9154727,3,,POINT (139.9154727 36.5511019)
4581894765,36.5511214,139.9158471,3,,POINT (139.9158471 36.5511214)
4581894766,36.5511434,139.916268,3,,POINT (139.916268 36.5511434)
4581894767,36.5511871,139.9121248,3,,POINT (139.9121248 36.5511871)
4581894776,36.5516238,139.9165038,1,,POINT (139.9165038 36.5516238)
4581894777,36.5516314,139.9149924,1,,POINT (139.9149924 36.5516314)
4581894780,36.5516529,139.9158427,1,,POINT (139.9158427 36.5516529)
4581894782,36.5517429,139.9180548,1,,POINT (139.9180548 36.5517429)
4581894785,36.5518059,139.9088896,3,,POINT (139.9088896 36.5518059)
4581894788,36.5518845,139.9105709,3,,POINT (139.9105709 36.5518845)
4581894790,36.5519363,139.9180964,1,,POINT (139.9180964 36.5519363)
4581894792,36.5519799,139.9172996,3,,POINT (139.9172996 36.5519799)
4581894794,36.5520451,139.9160452,1,,POINT (139.9160452 36.5520451)
4581894797,36.552198,139.9173032,3,,POINT (139.9173032 36.552198)
4581894798,36.5522013,139.9122779,3,,POINT (139.9122779 36.5522013)
4581894801,36.5522648,139.9131662,3,,POINT (139.9131662 36.5522648)
4581894802,36.5522939,139.9112876,1,,POINT (139.9112876 36.5522939)
4581894804,36.5523531,139.9124012,3,,POINT (139.9124012 36.5523531)
4581894807,36.5524157,139.9167023,1,,POINT (139.9167023 36.5524157)
4581894809,36.5525794,139.910025,1,,POINT (139.910025 36.5525794)
4581894812,36.5527191,139.914765,3,,POINT (139.914765 36.5527191)
4581894815,36.5527733,139.9116866,1,,POINT (139.9116866 36.5527733)
4581894817,36.5529155,139.9156607,3,,POINT (139.9156607 36.5529155)
4581894820,36.5529899,139.9142843,1,,POINT (139.9142843 36.5529899)
4581894827,36.5531507,139.9131577,3,,POINT (139.9131577 36.5531507)
4581894829,36.5531962,139.9166822,1,,POINT (139.9166822 36.5531962)
4581894832,36.553277,139.9158078,1,,POINT (139.9158078 36.553277)
4581894834,36.5534386,139.916363,1,,POINT (139.916363 36.5534386)
4581894837,36.5536636,139.910716,4,,POINT (139.910716 36.5536636)
4581894839,36.5537323,139.9109749,3,,POINT (139.9109749 36.5537323)
4581894841,36.5538307,139.916882,3,,POINT (139.916882 36.5538307)
4581894845,36.5540904,139.9161954,3,,POINT (139.9161954 36.5540904)
4581894846,36.5540995,139.9157735,3,,POINT (139.9157735 36.5540995)
4581894848,36.5542741,139.9159391,3,,POINT (139.9159391 36.5542741)
4581894849,36.5544708,139.915607,3,,POINT (139.915607 36.5544708)
4581894850,36.554809,139.914914,3,,POINT (139.914914 36.554809)
4581894852,36.5549666,139.9145393,3,,POINT (139.9145393 36.5549666)
4581894860,36.5552732,139.9150622,1,,POINT (139.9150622 36.5552732)
4581894863,36.5553475,139.9154672,1,,POINT (139.9154672 36.5553475)
4581894864,36.5553605,139.9145713,1,,POINT (139.9145713 36.5553605)
4581894871,36.5556643,139.9168351,1,,POINT (139.9168351 36.5556643)
4581894872,36.5563995,139.9129771,3,,POINT (139.9129771 36.5563995)
4581894875,36.5569134,139.9168887,1,,POINT (139.9168887 36.5569134)
4581894877,36.5569575,139.9172636,1,,POINT (139.9172636 36.5569575)
4581894878,36.5574389,139.9162817,3,,POINT (139.9162817 36.5574389)
4581894879,36.5575157,139.9129437,3,,POINT (139.9129437 36.5575157)
4581938181,36.5701175,139.9375142,3,,POINT (139.9375142 36.5701175)
4581938186,36.5686965,139.9364333,3,,POINT (139.9364333 36.5686965)
4581938187,36.5704436,139.9383956,3,,POINT (139.9383956 36.5704436)
4581938789,36.5696752,139.9378932,3,,POINT (139.9378932 36.5696752)
4620093769,36.5424371,139.9150743,4,,POINT (139.9150743 36.5424371)
4620093770,36.5422569,139.915548,1,,POINT (139.915548 36.5422569)
4620093777,36.5447323,139.9156232,1,,POINT (139.9156232 36.5447323)
4620093778,36.5444871,139.9152264,3,,POINT (139.9152264 36.5444871)
4620093786,36.5422899,139.9174534,3,,POINT (139.9174534 36.5422899)
4620093788,36.5416489,139.9189147,3,,POINT (139.9189147 36.5416489)
4620109332,36.5410917,139.9130135,3,,POINT (139.9130135 36.5410917)
4620109333,36.540937,139.9129664,3,,POINT (139.9129664 36.540937)
4620109356,36.5423682,139.9161546,3,,POINT (139.9161546 36.5423682)
4620109357,36.5421682,139.9157909,1,,POINT (139.9157909 36.5421682)
4620109358,36.5421198,139.9159154,3,,POINT (139.9159154 36.5421198)
4621560628,36.5380271,139.9105199,3,,POINT (139.9105199 36.5380271)
4621560650,36.5394318,139.9114412,3,,POINT (139.9114412 36.5394318)
4621560669,36.5390992,139.9120034,3,,POINT (139.9120034 36.5390992)
4621574265,36.5433464,139.9221724,3,,POINT (139.9221724 36.5433464)
4621574266,36.544057,139.9227345,3,,POINT (139.9227345 36.544057)
4621574267,36.5443534,139.9221057,3,,POINT (139.9221057 36.5443534)
4621574268,36.5439046,139.9230655,3,,POINT (139.9230655 36.5439046)
4621574269,36.5442113,139.9224005,3,,POINT (139.9224005 36.5442113)
4621574270,36.5445731,139.9226447,3,,POINT (139.9226447 36.5445731)
4621574272,36.5433829,139.9206449,3,,POINT (139.9206449 36.5433829)
4621574275,36.5434682,139.9213549,3,,POINT (139.9213549 36.5434682)
4621574276,36.5432912,139.9208713,3,,POINT (139.9208713 36.5432912)
4621574280,36.5436072,139.9216708,3,,POINT (139.9216708 36.5436072)
4621577670,36.5452867,139.9230154,3,,POINT (139.9230154 36.5452867)
4621705814,36.5410412,139.9139712,3,,POINT (139.9139712 36.5410412)
4621705816,36.5412781,139.9130622,3,,POINT (139.9130622 36.5412781)
4621705817,36.5414384,139.9127507,1,,POINT (139.9127507 36.5414384)
4624435102,36.5452046,139.9149282,1,,POINT (139.9149282 36.5452046)
4624435103,36.5451786,139.9152763,1,,POINT (139.9152763 36.5451786)
4624475748,36.5378624,139.9141278,3,,POINT (139.9141278 36.5378624)
4624602799,36.5459808,139.9235704,3,,POINT (139.9235704 36.5459808)
4624602801,36.5462069,139.9235642,3,,POINT (139.9235642 36.5462069)
4624602803,36.5462934,139.9229949,1,,POINT (139.9229949 36.5462934)
4624602804,36.5478308,139.922552,1,,POINT (139.922552 36.5478308)
4624602805,36.5478828,139.9220586,3,,POINT (139.9220586 36.5478828)
4624602807,36.544043,139.9168168,3,,POINT (139.9168168 36.544043)
4624602810,36.544249,139.9172461,3,,POINT (139.9172461 36.544249)
4624621178,36.5447663,139.9222112,3,,POINT (139.9222112 36.5447663)
4624621181,36.5453949,139.9222817,3,,POINT (139.9222817 36.5453949)
4624621182,36.5453772,139.9224151,1,,POINT (139.9224151 36.5453772)
4633800953,36.5837068,139.9218686,1,,POINT (139.9218686 36.5837068)
4633800954,36.5837229,139.9211475,3,,POINT (139.9211475 36.5837229)
4633800955,36.583668,139.9211345,3,,POINT (139.9211345 36.583668)
4633800957,36.5834301,139.9207984,1,,POINT (139.9207984 36.5834301)
4633800959,36.5831812,139.9207486,1,,POINT (139.9207486 36.5831812)
4633800960,36.5845512,139.9222096,3,,POINT (139.9222096 36.5845512)
4633800961,36.5843274,139.9225715,1,,POINT (139.9225715 36.5843274)
4633800962,36.5843975,139.9224581,3,,POINT (139.9224581 36.5843975)
4633800964,36.584247,139.9224074,1,,POINT (139.9224074 36.584247)
4633806046,36.5407803,139.9278243,3,,POINT (139.9278243 36.5407803)
4633806048,36.5409005,139.9270447,1,,POINT (139.9270447 36.5409005)
4633806049,36.5413981,139.9268447,1,,POINT (139.9268447 36.5413981)
4633806053,36.5413454,139.9280142,3,,POINT (139.9280142 36.5413454)
4633806054,36.541128,139.9272889,1,,POINT (139.9272889 36.541128)
4633806055,36.5409347,139.9278922,3,,POINT (139.9278922 36.5409347)
4633806056,36.5409901,139.9281949,1,,POINT (139.9281949 36.5409901)
4633806057,36.5410497,139.9279427,3,,POINT (139.9279427 36.5410497)
4633806059,36.5419526,139.9269987,1,,POINT (139.9269987 36.5419526)
4633806060,36.5429657,139.9291538,1,,POINT (139.9291538 36.5429657)
4633806061,36.5423254,139.9291127,3,,POINT (139.9291127 36.5423254)
4633806062,36.543662,139.9296971,3,,POINT (139.9296971 36.543662)
4633806063,36.5430258,139.9297539,1,,POINT (139.9297539 36.5430258)
4633806064,36.5435777,139.9306249,3,,POINT (139.9306249 36.5435777)
4633806066,36.5437874,139.9314421,1,,POINT (139.9314421 36.5437874)
4633806067,36.5433392,139.9304383,3,,POINT (139.9304383 36.5433392)
4633806068,36.543022,139.9312179,1,,POINT (139.9312179 36.543022)
4633806069,36.5427988,139.9320515,1,,POINT (139.9320515 36.5427988)
4633806070,36.5427911,139.93257,3,,POINT (139.93257 36.5427911)
4633806071,36.5435998,139.9318927,1,,POINT (139.9318927 36.5435998)
4633806075,36.5435307,139.9326294,3,,POINT (139.9326294 36.5435307)
4633806076,36.5443272,139.9312637,3,,POINT (139.9312637 36.5443272)
4633806077,36.5440106,139.9318227,1,,POINT (139.9318227 36.5440106)
4633806078,36.5448942,139.9322663,1,,POINT (139.9322663 36.5448942)
4633806080,36.5447194,139.9316089,3,,POINT (139.9316089 36.5447194)
4633806081,36.5459816,139.9316219,3,,POINT (139.9316219 36.5459816)
4633806082,36.5453121,139.9316384,3,,POINT (139.9316384 36.5453121)
4633806083,36.5422963,139.9316571,3,,POINT (139.9316571 36.5422963)
4633806289,36.5421369,139.9305686,1,,POINT (139.9305686 36.5421369)
4633806290,36.5419784,139.9305734,3,,POINT (139.9305734 36.5419784)
4633806293,36.5415874,139.9301931,1,,POINT (139.9301931 36.5415874)
4633806294,36.5417425,139.930818,1,,POINT (139.930818 36.5417425)
4633806297,36.5406908,139.930938,3,,POINT (139.930938 36.5406908)
4633806298,36.5422885,139.9312906,3,,POINT (139.9312906 36.5422885)
4633806299,36.5418625,139.9311894,3,,POINT (139.9311894 36.5418625)
4633806300,36.5422911,139.93187,3,,POINT (139.93187 36.5422911)
4633806301,36.5419429,139.9318265,1,,POINT (139.9318265 36.5419429)
4633816747,36.5428178,139.9295922,1,,POINT (139.9295922 36.5428178)
4633816748,36.5423898,139.9296343,3,,POINT (139.9296343 36.5423898)
4633816749,36.5386848,139.921538,1,,POINT (139.921538 36.5386848)
4633816750,36.5388726,139.9206981,3,,POINT (139.9206981 36.5388726)
4633816751,36.5389984,139.9201801,1,,POINT (139.9201801 36.5389984)
4633816752,36.5391239,139.9207032,3,,POINT (139.9207032 36.5391239)
4633816753,36.5393636,139.918241,1,,POINT (139.918241 36.5393636)
4633816754,36.5392933,139.9178291,3,,POINT (139.9178291 36.5392933)
4633816755,36.53862,139.9176092,1,,POINT (139.9176092 36.53862)
4633816756,36.5386779,139.9179839,3,,POINT (139.9179839 36.5386779)
4633816757,36.538529,139.9185029,1,,POINT (139.9185029 36.538529)
4633816758,36.5384508,139.9180437,3,,POINT (139.9180437 36.5384508)
4633816759,36.5384422,139.9175933,1,,POINT (139.9175933 36.5384422)
4633816760,36.5385123,139.9180271,3,,POINT (139.9180271 36.5385123)
4633816772,36.538435,139.9171526,1,,POINT (139.9171526 36.538435)
4633816773,36.5383983,139.9166483,3,,POINT (139.9166483 36.5383983)
4633816774,36.5369808,139.9157821,1,,POINT (139.9157821 36.5369808)
4633816776,36.5366526,139.915503,3,,POINT (139.915503 36.5366526)
4633816779,36.5462005,139.9242356,1,,POINT (139.9242356 36.5462005)
4633816780,36.5463911,139.9235591,3,,POINT (139.9235591 36.5463911)
4633816781,36.545443,139.9242017,1,,POINT (139.9242017 36.545443)
4633816782,36.5456363,139.9235799,3,,POINT (139.9235799 36.5456363)
4633816783,36.5466163,139.9227906,1,,POINT (139.9227906 36.5466163)
4633816784,36.5464829,139.9235567,3,,POINT (139.9235567 36.5464829)
4633816785,36.5467128,139.926219,3,,POINT (139.926219 36.5467128)
4633816790,36.5469109,139.9254187,1,,POINT (139.9254187 36.5469109)
4633816791,36.5469183,139.9242017,1,,POINT (139.9242017 36.5469183)
4633816795,36.5469479,139.9235442,3,,POINT (139.9235442 36.5469479)
4633816796,36.5476039,139.9241432,1,,POINT (139.9241432 36.5476039)
4633816799,36.5474056,139.923554,3,,POINT (139.923554 36.5474056)
4636436196,36.5487229,139.9245218,3,,POINT (139.9245218 36.5487229)
4636436197,36.5487801,139.9245376,4,,POINT (139.9245376 36.5487801)
4636436203,36.5504066,139.9249364,1,,POINT (139.9249364 36.5504066)
4636436204,36.5501983,139.9248362,3,,POINT (139.9248362 36.5501983)
4636436211,36.5502465,139.9228621,3,,POINT (139.9228621 36.5502465)
4658502628,36.5781254,139.9177222,3,,POINT (139.9177222 36.5781254)
4658502629,36.5776919,139.9176037,1,,POINT (139.9176037 36.5776919)
4658502661,36.5777449,139.9169979,3,,POINT (139.9169979 36.5777449)
4658502664,36.5776636,139.916248,1,,POINT (139.916248 36.5776636)
4658502665,36.580724,139.9209042,1,,POINT (139.9209042 36.580724)
4658502666,36.5808,139.920399,3,,POINT (139.920399 36.5808)
4658502667,36.5833725,139.925634,3,,POINT (139.925634 36.5833725)
4658502668,36.582701,139.9249661,1,,POINT (139.9249661 36.582701)
4658502669,36.5843957,139.9245184,3,,POINT (139.9245184 36.5843957)
4658502672,36.5841214,139.9248175,3,,POINT (139.9248175 36.5841214)
4658502676,36.5879645,139.9203347,1,,POINT (139.9203347 36.5879645)
4658502677,36.5874372,139.9207197,3,,POINT (139.9207197 36.5874372)
4658502678,36.5782552,139.9213647,1,,POINT (139.9213647 36.5782552)
4658502679,36.5776492,139.9215512,3,,POINT (139.9215512 36.5776492)
4658502680,36.5782878,139.9216815,1,,POINT (139.9216815 36.5782878)
4658502681,36.5777151,139.9218757,3,,POINT (139.9218757 36.5777151)
4658502682,36.5784641,139.9218425,1,,POINT (139.9218425 36.5784641)
4658502683,36.5783806,139.9224268,3,,POINT (139.9224268 36.5783806)
4658502684,36.5786554,139.9202756,3,,POINT (139.9202756 36.5786554)
4658502685,36.5779141,139.9207719,1,,POINT (139.9207719 36.5779141)
4658536757,36.5361302,139.8892904,3,,POINT (139.8892904 36.5361302)
4658536766,36.5358795,139.8856604,3,,POINT (139.8856604 36.5358795)
4658536767,36.5371291,139.8868181,3,,POINT (139.8868181 36.5371291)
4658536770,36.5404946,139.892374,3,,POINT (139.892374 36.5404946)
4658536774,36.5400807,139.8915632,3,,POINT (139.8915632 36.5400807)
4658536775,36.5399563,139.8936844,3,,POINT (139.8936844 36.5399563)
4673828131,36.540653,139.9204414,2,,POINT (139.9204414 36.540653)
4673828132,36.5391429,139.9206988,2,,POINT (139.9206988 36.5391429)
4673877357,36.5457822,139.9169787,3,,POINT (139.9169787 36.5457822)
4673877360,36.5429888,139.9167137,4,,POINT (139.9167137 36.5429888)
4673877376,36.5444946,139.9149462,3,,POINT (139.9149462 36.5444946)
4673877383,36.5436306,139.9138907,4,,POINT (139.9138907 36.5436306)
4673877387,36.5436217,139.9133445,3,,POINT (139.9133445 36.5436217)
4673877801,36.5422814,139.9139502,4,,POINT (139.9139502 36.5422814)
4673877814,36.5440843,139.9143905,3,,POINT (139.9143905 36.5440843)
4673878615,36.5433064,139.9169886,3,,POINT (139.9169886 36.5433064)
4673878619,36.5435632,139.9171849,3,,POINT (139.9171849 36.5435632)
4674029650,36.5526166,139.9362068,3,,POINT (139.9362068 36.5526166)
4674029654,36.5511079,139.9368158,3,,POINT (139.9368158 36.5511079)
4684537511,36.5455384,139.9116576,1,,POINT (139.9116576 36.5455384)
4685482848,36.549429,139.9099849,3,,POINT (139.9099849 36.549429)
4701358489,36.5542251,139.9099522,3,,POINT (139.9099522 36.5542251)
4701358490,36.5541266,139.9100779,1,,POINT (139.9100779 36.5541266)
4701358495,36.554735,139.9111376,4,,POINT (139.9111376 36.554735)
4701358530,36.5506927,139.9110227,1,,POINT (139.9110227 36.5506927)
